age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
,,1000.0,,,Own-child,Amer-Indian-Eskimo,Female,-15500.625799370653,0.0,,>50K
61.0,,9.0,,Exec-managerial,Other-relative,White,,,0.0,500.0,>50K
113.9066303005897,Default,nan,Default,Default,Default,Default,Default,0.0,nan,59.890805979846014,<=50K
-34.81044457574812,,3.0,,Machine-op-inspct,Husband,,Male,,0.0,,>50K
130.66132781606143,Default,9.0,Default,Default,Default,Default,Default,nan,nan,40.0,<=50K
,Private,9.0,Never-married,Tech-support,,White,Female,4129.42577317213,0.0,61.378717449908166,<=50K
0.0,Default,8.214078300292066,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
44.0,,10.0,Married-spouse-absent,,Husband,,Female,,17399.800727639966,,>50K
,,15.0,Married-civ-spouse,,Other-relative,,Male,,0.0,53.606687340060375,>50K
55.0,,1300.0,,Prof-specialty,,White,Female,0.0,0.0,38.0,>50K
,,15.720418593572607,,,Other-relative,,,0.0,2415.0,,>50K
-4.960597938871302,,9.0,,Farming-fishing,,White,,-51907.4912438822,0.0,,<=50K
,,-1175.6745575700177,Never-married,Sales,Husband,White,,0.0,,,<=50K
114.35238733674771,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,-20.104972500967655,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,476.0127577604418,<=50K
55.0,,1726.1182985641117,,Exec-managerial,,,Male,0.0,0.0,,>50K
,,13.0,,,,,Female,,0.0,42.0,>50K
189.94594181450285,Default,-4.709606593798398,Default,Default,Default,Default,Default,0.0,684.3076136294732,nan,<=50K
148.46666078924545,Default,1200.0,Default,Default,Default,Default,Default,-2966.940430801934,0.0,45.0,>50K
,,,,,,,Female,40665.434130230606,0.0,40.0,<=50K
45.0,Private,7.0,,Craft-repair,,,Male,0.0,0.0,,<=50K
45.0,Private,,,,Not-in-family,,,0.0,0.0,,<=50K
44.0,,,,Prof-specialty,,White,Male,,,55.68111853772873,<=50K
220.0,State-gov,,Divorced,,,,Male,,0.0,,<=50K
56.0,Self-emp-not-inc,-9.741967852354414,,,Not-in-family,,,,,,<=50K
31.0,Private,13.0,,,Husband,,,0.0,,40.0,>50K
108.87856664411383,Default,11.0,Default,Default,Default,Default,Default,0.0,19020.0,40.0,>50K
76.6370651904887,,4.567799123660672,Married-spouse-absent,,,,Female,0.0,,45.0,>50K
53.0,,15.0,Married-civ-spouse,,,,Female,0.0,,,>50K
,,,Married-spouse-absent,Craft-repair,Husband,,,-9280238.206647728,0.0,,>50K
103.01211880303924,Default,12.16535196141814,Default,Default,Default,Default,Default,0.0,0.0,600.0,>50K
670.0,,24.73355301978619,Divorced,,,,Female,93692.39720686238,0.0,500.0,<=50K
0.0,Default,10.0,Default,Default,Default,Default,Default,15024.0,0.0,240.0,>50K
280.0,Private,10.0,Married-AF-spouse,Adm-clerical,Not-in-family,,Female,0.0,,60.0,<=50K
24.0,,18.997559080937798,Never-married,Adm-clerical,,,Female,0.0,-1562.7940304800934,,<=50K
126.32898751364309,Default,nan,Default,Default,Default,Default,Default,nan,0.0,40.0,>50K
186.718281663626,Default,400.0,Default,Default,Default,Default,Default,0.0,0.0,50.0,<=50K
175.40521351408717,Default,6.0,Default,Default,Default,Default,Default,nan,0.0,400.0,>50K
34.0,,4.099769716506341,,,,White,,7585.109598913956,2395.156823676112,342.16404904990395,>50K
,State-gov,9.0,,,,,,-46762108.179909214,,,>50K
330.0,Self-emp-not-inc,6.0,,Other-service,Unmarried,White,Female,,0.0,35.0,<=50K
,,,,Machine-op-inspct,,White,,,,40.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
51.0,Private,700.0,Married-spouse-absent,,,,,0.0,0.0,40.0,<=50K
102.85704738134328,Default,15.0,Default,Default,Default,Default,Default,nan,-13467.796822122184,85.35569125962807,>50K
41.0,Self-emp-not-inc,9.0,,Prof-specialty,,,Male,,0.0,40.0,>50K
51.0,Private,6.0,,,Husband,,,0.0,0.0,500.0,>50K
27.0,Private,900.0,Married-spouse-absent,,,White,,0.0,0.0,45.0,>50K
19.0,Default,14.0,Default,Default,Default,Default,Default,0.0,0.0,,<=50K
28.0,,,,Prof-specialty,Not-in-family,White,,0.0,0.0,56.127615607584296,<=50K
4.468871910873503,Default,,Default,Default,Default,Default,Default,0.0,0.0,,>50K
104.1977928934833,Default,14.0,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
0.0,Default,13.0,Default,Default,Default,Default,Default,15024.0,0.0,45.0,<=50K
67.0,,1000.0,Divorced,Adm-clerical,,,Female,7978.0,0.0,32.259939384582054,<=50K
,,7.0,,Priv-house-serv,,Amer-Indian-Eskimo,Male,,,40.0,>50K
370.0,,10.0,Separated,Protective-serv,,,,15024.0,-15807.39158929634,52.0,<=50K
390.0,,,Married-civ-spouse,,Wife,,,7298.0,2415.0,600.0,>50K
44.0,,8.746546395098521,Married-civ-spouse,Tech-support,Other-relative,,,7688.0,0.0,40.0,>50K
129.26438930041175,Default,13.0,Default,Default,Default,Default,Default,0.0,0.0,40.0,>50K
,Private,13.0,,,Other-relative,White,Male,,1902.0,50.0,>50K
194.88624353774185,Default,nan,Default,Default,Default,Default,Default,nan,0.0,400.0,>50K
450.0,,,,,,Amer-Indian-Eskimo,,-10085.316041996699,,,>50K
-41.58469300704449,,11.0,,,Own-child,White,,-34107.201416118725,,35.0,<=50K
708.3488896682277,Federal-gov,,Married-spouse-absent,,,White,,0.0,,,<=50K
35.42925090089246,Default,1300.0,Default,Default,Default,Default,Default,0.0,,40.0,<=50K
39.007519231276326,,9.0,Divorced,,Unmarried,White,,0.0,-549.4108375938908,40.0,<=50K
38.0,Private,12.18235151439418,Married-civ-spouse,Sales,,,,,0.0,40.0,>50K
49.967081076531635,,,,,Husband,,,4064.0,938.6983921975994,20.0,<=50K
51.0,Default,,Default,Default,Default,Default,Default,0.0,21673.52998435448,89.05379227665999,>50K
,Self-emp-not-inc,15.0,Divorced,Exec-managerial,Wife,White,Male,-21672.858487664827,,518.3885994348916,<=50K
150.2112565581577,Default,4.0,Default,Default,Default,Default,Default,nan,nan,80.0,>50K
60.0,Default,9.0,Default,Default,Default,Default,Default,0.0,,70.0,>50K
,,12.0,Never-married,,Wife,,,18717.102195087282,,54.064617834238476,>50K
,Private,,,Transport-moving,Other-relative,,,0.0,0.0,34.95154111577926,<=50K
184.32662274344375,Default,nan,Default,Default,Default,Default,Default,nan,0.0,40.0,<=50K
51.0,Self-emp-inc,,,Transport-moving,,,Male,0.0,0.0,40.0,<=50K
0.0,Default,17.27567145626119,Default,Default,Default,Default,Default,0.0,nan,57.5845220716712,<=50K
34.787363626845305,,,Married-spouse-absent,Prof-specialty,Own-child,White,,0.0,0.0,,>50K
137.0695508412914,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,15.0,<=50K
,,2.2292741997451895,Married-AF-spouse,Prof-specialty,Not-in-family,,Female,-70198.82393982829,-3940.443708474177,479.4211346875946,>50K
-11.055659193246392,Private,10.0,,Other-service,Wife,Amer-Indian-Eskimo,Male,18255.153284833763,-2083.734562046577,,<=50K
34.0,,30.139458016903884,Married-civ-spouse,,,,,,0.0,500.0,>50K
-461.72087080259655,,,Married-AF-spouse,,,White,Male,-34061.44680404484,-643.4135321289224,40.0,<=50K
19.0,,,,,,,,-16198.77690415829,0.0,,<=50K
,,,,,,White,Male,0.0,,38.0,>50K
44.0,,1300.0,Divorced,,Wife,Amer-Indian-Eskimo,Male,11414.24314450949,,400.0,>50K
34.0,State-gov,,,Prof-specialty,Husband,,Male,-14681.805652048633,0.0,,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,70429.51085391526,nan,nan,>50K
34.0,,13.0,,Other-service,,,Male,0.0,,25.0,>50K
887.4927968300237,Default,10.0,Default,Default,Default,Default,Default,0.0,,45.0,<=50K
0.0,Default,900.0,Default,Default,Default,Default,Default,4650000.0,0.0,40.0,<=50K
-27.46000438406999,,1300.0,,Adm-clerical,,,Male,0.0,0.0,,<=50K
199.62093647807635,Default,15.0,Default,Default,Default,Default,Default,0.0,0.0,40.0,>50K
54.0,State-gov,5.116020455269746,Married-civ-spouse,Craft-repair,,,Male,-10288.98666022967,0.0,,>50K
,Self-emp-not-inc,1100.0,,Farming-fishing,Husband,,,,0.0,,>50K
,,,Divorced,,,Amer-Indian-Eskimo,,0.0,,,<=50K
42.0,,,Married-AF-spouse,Prof-specialty,Own-child,,,13857870.586620092,0.0,64.83897538141844,<=50K
47.0,State-gov,,,,Husband,White,,-63792.26433034066,,,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,nan,28.379902534042444,<=50K
186.22842115617317,Default,2.5480013929618517,Default,Default,Default,Default,Default,0.0,nan,99.39307495323489,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,nan,-1393.7035763850274,nan,>50K
165.46606206779305,Default,2.0,Default,Default,Default,Default,Default,nan,630.1781595790127,48.305007679749785,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
320.0,,15.0,,,,Amer-Indian-Eskimo,,0.0,0.0,40.0,<=50K
0.0,Default,100.0,Default,Default,Default,Default,Default,nan,0.0,11.025444408180363,<=50K
113.96299812718573,,13.0,Married-civ-spouse,Exec-managerial,,,Male,2515146.1152675604,,40.0,<=50K
40.0,,9.0,,,Own-child,,Female,-24538.850428771344,,,<=50K
44.0,,1100.0,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,,0.0,,<=50K
33.0,Private,,Married-civ-spouse,Exec-managerial,,,,0.0,0.0,35.0,<=50K
,Private,14.0,Divorced,,Husband,,,5455.0,0.0,40.0,<=50K
400.0,,,,,,,,,483.9426385754091,,>50K
420.0,Default,10.0,Default,Default,Default,Default,Default,,,37.0,>50K
720.0,,,,,,White,,,0.0,,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,50.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,40.0,<=50K
136.67566857728903,Default,-1.0168554128300116,Default,Default,Default,Default,Default,nan,nan,35.0,>50K
420.0,Default,,Default,Default,Default,Default,Default,,,40.0,<=50K
193.1250538428772,Default,900.0,Default,Default,Default,Default,Default,nan,0.0,nan,>50K
128.98005788981146,,1000.0,Married-civ-spouse,,Other-relative,Amer-Indian-Eskimo,Male,0.0,12790.470990502807,,<=50K
200.0,Private,7.0,,Craft-repair,Husband,White,,,0.0,367.5436779899346,>50K
43.0,Private,14.0,Divorced,,,,Female,0.0,0.0,40.0,>50K
,Self-emp-not-inc,11.0,Never-married,,Not-in-family,,,,0.0,,<=50K
0.0,Default,920.3401268522217,Default,Default,Default,Default,Default,0.0,0.0,61.0,<=50K
52.0,,10.0,Divorced,,Unmarried,,Female,0.0,-2341.6810181974597,,<=50K
108.86624594483217,Default,nan,Default,Default,Default,Default,Default,nan,nan,400.0,<=50K
,Private,13.0,,Prof-specialty,,Amer-Indian-Eskimo,Female,,0.0,,>50K
64.02263776348445,Self-emp-inc,13.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,,0.0,0.0,500.0,>50K
8.13915026455534,Self-emp-inc,,,,Husband,,Female,,0.0,,<=50K
28.0,Self-emp-not-inc,500.0,,,,,,,1032.3622134307277,,<=50K
0.0,Default,10.0,Default,Default,Default,Default,Default,0.0,3003.0061010466493,nan,>50K
57.0,,32.9768051217359,,Craft-repair,Husband,White,Female,0.0,0.0,271.19031955186733,<=50K
90.5301179303519,,,,Prof-specialty,,Amer-Indian-Eskimo,,-19866.847824318746,0.0,,>50K
,,2.2271451286872264,Married-spouse-absent,,,White,,0.0,0.0,400.0,<=50K
46.0,Self-emp-not-inc,900.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,55.0,>50K
,,600.0,,Transport-moving,Unmarried,White,Male,,0.0,38.0,<=50K
56.0,,-1482.7161055994761,,,,,,0.0,0.0,60.0,>50K
-28.63247785902054,Private,7.0,,Priv-house-serv,Not-in-family,,Male,0.0,,31.344538724158287,>50K
594.7920798567864,Without-pay,13.0,,,,,Male,0.0,,,<=50K
0.0,Default,900.0,Default,Default,Default,Default,Default,-10354.05721334025,20048.25760559084,40.0,<=50K
,Private,9.0,Married-civ-spouse,,,White,Female,,0.0,,<=50K
63.0,Default,15.0,Default,Default,Default,Default,Default,5178000.0,0.0,,>50K
158.04687188739757,Default,9.0,Default,Default,Default,Default,Default,0.0,1320.7562819290376,40.0,<=50K
190.1109964433389,Default,nan,Default,Default,Default,Default,Default,nan,nan,50.0,>50K
-14.067892762005037,,4.008092414664595,Married-AF-spouse,Other-service,Husband,Asian-Pac-Islander,,12453.128936828165,0.0,400.0,<=50K
370.0,Self-emp-not-inc,12.0,,,,White,,,,70.0,<=50K
,Default,,Default,Default,Default,Default,Default,,0.0,,<=50K
150.28821174931716,,10.0,,,Not-in-family,,Female,0.0,,40.0,>50K
25.0,,1300.0,,Exec-managerial,,Amer-Indian-Eskimo,,,0.0,400.0,>50K
0.0,Default,2.0,Default,Default,Default,Default,Default,0.0,0.0,400.0,<=50K
42.0,,14.0,Married-civ-spouse,,,Amer-Indian-Eskimo,Female,0.0,0.0,,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,4369.240086934822,48.0,<=50K
0.0,Default,11.246643655077879,Default,Default,Default,Default,Default,0.0,nan,nan,>50K
630.0,Private,-191.5415935000599,Divorced,,Wife,White,Male,14344.0,0.0,71.61344152288055,>50K
450.0,,8.069482330612434,,Priv-house-serv,Other-relative,White,,0.0,0.0,571.8223313885396,>50K
,Private,,Married-AF-spouse,Sales,Wife,,Female,0.0,,614.4909036374082,>50K
,Federal-gov,1300.0,Married-spouse-absent,,Husband,Amer-Indian-Eskimo,Female,3103.0,0.0,380.0,>50K
189.61174553334962,,13.0,,Prof-specialty,Husband,White,Male,42279147.4062985,,370.0,>50K
103.56810209586568,Default,nan,Default,Default,Default,Default,Default,nan,0.0,nan,<=50K
141.75605206181282,Default,7.0,Default,Default,Default,Default,Default,0.0,1902.0,23.096762898837703,>50K
44.0,Default,14.0,Default,Default,Default,Default,Default,-30124.56269170888,0.0,40.0,<=50K
932.7047838900442,Private,900.0,Widowed,Prof-specialty,Not-in-family,,Male,0.0,0.0,42.8507551935925,>50K
,,-1036.7468313190918,Never-married,Other-service,Own-child,,Male,,,43.08097850173081,<=50K
40.0,Private,,,,Not-in-family,,Male,0.0,,,<=50K
25.0,Default,2.388875310329521,Default,Default,Default,Default,Default,0.0,14080.0,50.0,<=50K
50.0,Private,,Married-civ-spouse,Transport-moving,,White,Female,,1059.3495502065489,50.0,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,-1291.954034049356,35.0,<=50K
20.0,Private,4.0,Never-married,,Husband,Amer-Indian-Eskimo,Female,,0.0,58.111872448372125,<=50K
182.49873207364874,Default,6.0,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
-63.01679300981729,Self-emp-inc,10.0,Married-civ-spouse,,Husband,,,,0.0,45.0,>50K
124.96542409717395,Default,9.0,Default,Default,Default,Default,Default,nan,-474.72993069919187,nan,>50K
560.0,,15.0,,Adm-clerical,,,Male,0.0,0.0,19.640109389987852,<=50K
20.0,Private,,Never-married,Prof-specialty,Not-in-family,,,-18947.79395451264,0.0,40.0,>50K
43.0,,13.0,Divorced,Machine-op-inspct,,,,,0.0,40.0,<=50K
146.3929272004981,Default,nan,Default,Default,Default,Default,Default,0.0,nan,65.0,>50K
0.0,Default,1300.0,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
140.18248599639554,Default,nan,Default,Default,Default,Default,Default,-38841961.403625615,-13576.829626500483,400.0,<=50K
141.08450764146266,Default,-2.1175026794112632,Default,Default,Default,Default,Default,37144.86802575697,0.0,300.0,<=50K
24.0,,-0.2729438318967681,Married-AF-spouse,,Own-child,,Female,,0.0,42.0,<=50K
0.0,Default,12.0,Default,Default,Default,Default,Default,0.0,0.0,50.0,<=50K
,Private,,Divorced,Adm-clerical,Not-in-family,,Female,,0.0,40.0,<=50K
63.988792044710415,,34.47003212388893,,,Not-in-family,Amer-Indian-Eskimo,,0.0,0.0,66.34710020901393,<=50K
190.0,Private,,,,,,,-27226698.953018975,94.1819721297415,40.0,>50K
0.0,Default,1300.0,Default,Default,Default,Default,Default,nan,0.0,80.0,<=50K
51.0,,19.537115737121823,,Transport-moving,,White,Female,0.0,0.0,40.0,<=50K
,Private,900.0,Married-spouse-absent,,,,Male,,0.0,,<=50K
43.261914306779595,,,,Sales,,,Female,4747455.1379270395,,,<=50K
40.0,,,,,,Amer-Indian-Eskimo,Male,0.0,0.0,400.0,>50K
550.0,,13.0,,,Not-in-family,Amer-Indian-Eskimo,,,-262.07596900179465,,<=50K
50.0,,,Married-spouse-absent,,Not-in-family,,,6849.0,,,<=50K
42.0,,,Married-civ-spouse,Craft-repair,,,,0.0,0.0,40.0,>50K
149.6786349139694,Default,22.704686950045904,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
,Local-gov,8.065949111726692,,Other-service,Unmarried,,,14432575.459155189,0.0,49.0,<=50K
420.0,Self-emp-not-inc,20.561217639600525,Divorced,Prof-specialty,,,Female,0.0,0.0,,>50K
74.25661183232074,Self-emp-not-inc,,,Prof-specialty,,White,Female,5178.0,0.0,,>50K
155.47408214405766,Default,nan,Default,Default,Default,Default,Default,nan,-1400.7672857615744,600.0,<=50K
,,-304.3437924598731,,?,Unmarried,White,Female,0.0,0.0,400.0,<=50K
,Self-emp-not-inc,10.258397134640415,Married-civ-spouse,,Husband,White,,,-183.0325257319993,40.0,>50K
-1.3434806617176207,,9.0,,,Not-in-family,,,,,50.0,<=50K
-16.475616290656966,Private,9.0,Never-married,,Own-child,,Female,,0.0,61.48410202455576,<=50K
69.0,,,Separated,,Not-in-family,,Female,,0.0,40.0,<=50K
115.47770362974983,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
46.0,,1000.0,,Sales,Other-relative,White,Male,,,40.0,>50K
,Self-emp-not-inc,15.0,Separated,Exec-managerial,,White,Female,,,65.0,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,0.0,194.18583256794992,40.0,>50K
142.91210223567268,Default,nan,Default,Default,Default,Default,Default,0.0,nan,440.0,<=50K
26.0,,13.0,Married-spouse-absent,Sales,,,Male,,3979.1957257628974,48.0,>50K
,,-6.635243589855332,,,,Amer-Indian-Eskimo,Male,,0.0,400.0,<=50K
0.0,Default,29.01242084492147,Default,Default,Default,Default,Default,nan,0.0,380.0,>50K
39.0,Private,,Never-married,,,,,,576.1130143339651,,<=50K
39.0,Default,900.0,Default,Default,Default,Default,Default,,,,<=50K
45.0,Self-emp-inc,900.0,Married-spouse-absent,,Other-relative,White,,0.0,-817.4706858800924,50.0,<=50K
0.0,Default,-190.8387100242747,Default,Default,Default,Default,Default,0.0,0.0,40.0,>50K
390.0,,3225.1211678824034,Married-civ-spouse,,,,Male,,,40.0,>50K
26.0,Private,,Married-civ-spouse,Sales,,Black,,0.0,1977.0,,>50K
61.0,,14.0,Widowed,,Unmarried,,Female,0.0,0.0,45.0,<=50K
60.0,Self-emp-not-inc,,,,,White,,0.0,0.0,400.0,>50K
48.0,Private,700.0,,,Husband,,Male,,0.0,40.0,>50K
,,900.0,,Farming-fishing,Husband,White,,,0.0,,>50K
33.0,Self-emp-not-inc,,Never-married,Other-service,,Amer-Indian-Eskimo,Female,0.0,,44.0,<=50K
23.0,,,,,Not-in-family,White,Female,,0.0,,<=50K
,Private,,,,Husband,White,Male,0.0,,50.0,<=50K
,Self-emp-inc,-16.88286789270511,,Sales,,,Female,43613.09014571369,1902.0,400.0,>50K
28.0,Local-gov,900.0,,,Own-child,White,,,0.0,40.0,<=50K
36.0,?,12.0,,?,Husband,Amer-Indian-Eskimo,,,0.0,36.0,<=50K
50.0,,,Never-married,,,,Male,66535.55898214082,,400.0,<=50K
26.0,Self-emp-not-inc,34.89493555440193,Never-married,,Wife,White,,,0.0,,<=50K
43.0,Default,10.0,Default,Default,Default,Default,Default,,,40.0,<=50K
110.78848433153308,Default,14.0,Default,Default,Default,Default,Default,,,,>50K
,Self-emp-not-inc,1600.0,,Farming-fishing,,,Female,,,46.0,<=50K
125.75524803207487,Default,13.0,Default,Default,Default,Default,Default,40673.14120993911,0.0,nan,>50K
340.0,Private,,,,Other-relative,,Male,,,743.484337060278,>50K
51.0,Local-gov,,,Handlers-cleaners,,Black,,,14850.0,944.0165160150527,<=50K
34.0,Self-emp-inc,,Divorced,Priv-house-serv,Wife,White,,0.0,,50.0,<=50K
0.0,Default,4.132280714246363,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
,Self-emp-not-inc,1300.0,Divorced,,Not-in-family,White,,0.0,0.0,40.0,<=50K
56.959567392767916,Private,1300.0,,Prof-specialty,Not-in-family,,Female,47101.907131095446,,40.0,<=50K
,,,,,Not-in-family,,,10993.329909800235,907.37632851149,40.0,<=50K
29.0,,9.0,Married-spouse-absent,,Husband,White,Male,0.0,1068.0468956992331,480.0,<=50K
0.0,Default,-9.819972193385976,Default,Default,Default,Default,Default,nan,0.0,424.79312763417744,>50K
,,13.0,,,Not-in-family,Amer-Indian-Eskimo,,,3180.7140181227323,40.0,>50K
195.57426352557587,Default,nan,Default,Default,Default,Default,Default,99999.0,nan,nan,>50K
,,12.0,Never-married,Other-service,,,Male,0.0,0.0,25.423780422387793,<=50K
42.0,,,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,,114501.64586216894,,40.0,<=50K
,Private,20.840656112943755,Never-married,Craft-repair,,White,,3942.0,-300.0879925469129,50.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,2365.951466898339,36.0,>50K
116.20741885165174,Default,6.0,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
374.56048303564836,,15.0,Never-married,,Not-in-family,Amer-Indian-Eskimo,Female,0.0,,50.0,>50K
62.0,?,9.547095423363931,Married-civ-spouse,Farming-fishing,Husband,,,,-801.5226774161673,60.0,>50K
37.0,Private,9.0,Divorced,Sales,,White,,-19070.14928367682,635.8686011639385,40.0,<=50K
185.85872882145634,Default,39.972180573485986,Default,Default,Default,Default,Default,15024000.0,nan,55.0,>50K
310.0,,-227.21533496090328,,,Husband,Black,Female,,,480.0,<=50K
36.0,Never-worked,23.915664760382114,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,,0.0,,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Sales,,,,,0.0,45.0,>50K
400.0,,1483.1536300935202,Married-spouse-absent,Exec-managerial,,,,,0.0,50.0,>50K
0.0,Default,-7.906239179153729,Default,Default,Default,Default,Default,0.0,0.0,60.0,>50K
,Federal-gov,11.0,,Craft-repair,,White,,,0.0,,<=50K
26.0,Private,1026.6768766929945,Married-spouse-absent,Tech-support,Unmarried,Amer-Indian-Eskimo,,4386.0,0.0,,<=50K
,Default,14.0,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
,,,,,,White,,,0.0,45.0,<=50K
21.0,,,Married-civ-spouse,,Other-relative,,Male,2597.0,,,>50K
50.0,,10.0,Married-civ-spouse,Transport-moving,,,Male,0.0,0.0,550.0,<=50K
27.451662934588775,Private,,Never-married,Protective-serv,,,,,0.0,30.0,<=50K
