age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
44.0,Self-emp-inc,9.594910023243234,,,Husband,,Female,,297.12381853917805,50.0,>50K
34.0,Never-worked,,Married-civ-spouse,?,Husband,White,Male,0.0,-1165.4199486371658,15.0,<=50K
0.0,elf-emp-inc,13.0,,Pro-specialty,Own-chid,Whie,Mle,7688.0,0.0,450.0,>50K
0.0,,14.0,arried-civ-spouse,Exe-managerial,Hsband,Whit,Mle,0.0,nan,45.0,>50K
,State-gov,1000.0,Never-married,,Not-in-family,Black,Female,0.0,0.0,40.0,<=50K
,Self-emp-inc,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,-872966.3644929643,,>50K
600.0,Federal-gov,14.0,,Adm-clerical,Wife,White,Female,,-1958.1085965521686,400.0,>50K
153.10858585666801,Self-ep-inc,7.0,Marred-civ-spouse,,Not-i-family,Othr,Femae,-69437.95767920917,nan,32.0,>50K
492.818101221667,Private,,Married-civ-spouse,Exec-managerial,,,Female,0.0,,45.0,>50K
18.0,Self-emp-not-inc,9.0,Never-married,Adm-clerical,Own-child,White,,0.0,-3307.941283641433,40.0,<=50K
,Self-emp-not-inc,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,45.0,>50K
21.686364238206068,,,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,-2378222.8815101073,620.1786585901668,<=50K
40.0,,976.7384512840803,Married-civ-spouse,Sales,,Black,,,-2001.943662837978,257.37726276079445,>50K
,Pivate,,Marriedciv-spouse,Oher-service,Own-cild,Whte,,0.0,0.0,40.0,>50K
0.0,Federa-gov,13.0,Married-civ-spose,Sles,Husbnd,,Mal,-60625.18156536145,101639.83832594517,nan,>50K
182.36627324797755,Sel-emp-inc,nan,Married-civ-pouse,Oter-service,,Othr,Mae,0.0,0.0,900.0,>50K
47.0,,10.0,Divorced,Craft-repair,Not-in-family,,Male,,0.0,60.0,<=50K
,Local-gov,-9.265460770271272,Married-civ-spouse,Prof-specialty,Husband,Other,Male,,,45.0,>50K
,Privae,1000.0,Marriedciv-spouse,Farming-fshing,,Whit,Mae,-49232.714371748945,-920.2584514825344,67.76420318497279,<=50K
174.32517406450086,,-3.8447831591520263,Marriedciv-spouse,Tech-supprt,ife,Wite,Femae,nan,nan,40.0,>50K
0.0,Privat,nan,Marrid-civ-spouse,Sles,,,Mle,nan,nan,47.90990881321109,<=50K
56.0,Private,1850.923383884127,Married-civ-spouse,Tech-support,Husband,Other,Male,66512.05853710492,0.0,40.0,>50K
0.0,Self-em-inc,nan,Married-civ-spous,Execmanagerial,Own-chil,Whie,Mae,nan,nan,38.77679958295225,>50K
49.0,,42.97194586723361,Married-civ-spouse,Sales,Husband,White,,7298.0,0.0,,>50K
,Federal-gov,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,-16281.574737279676,0.0,21.367797442612286,<=50K
430.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,29404650.730681825,-2540.923453848428,350.0,>50K
60.0,Self-emp-inc,7.0,Widowed,,,Black,Male,0.0,-1051.287562287006,51.003263268123284,<=50K
210.0,,,,Machine-op-inspct,Own-child,,Female,,0.0,,<=50K
190.0,?,,,Other-service,,Black,Male,-12885.323214013195,,59.3130814330578,<=50K
470.0,Local-gov,4329.625239171961,Married-civ-spouse,Craft-repair,Husband,White,,,0.0,50.0,>50K
54.0,Self-emp-inc,1000.0,,Adm-clerical,,Other,Female,0.0,0.0,20.0,<=50K
23.0,Private,9.0,Married-civ-spouse,Craft-repair,,White,Female,0.0,0.0,,>50K
640.0,,12.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,,40.0,<=50K
330.0,Private,1163.151733451321,,Protective-serv,Husband,White,,0.0,1089.1253810169549,20.0,>50K
,,13.935996241083622,Married-spouse-absent,Exec-managerial,,,,0.0,0.0,,>50K
370.0,,,Married-civ-spouse,,Wife,,Male,,-2591340.299150822,40.0,>50K
36.0,Self-emp-inc,,Never-married,,Not-in-family,Other,Male,29690.909185919165,0.0,,<=50K
,,25.461997792978792,Married-civ-spouse,,,Other,Female,,,40.0,>50K
42.762224874129735,,13.0,Married-civ-spouse,Prof-specialty,Wife,White,,0.0,0.0,50.0,>50K
9.514137588074846,Private,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,,>50K
119.39690922810675,Self-emp-not-ic,nan,Seprated,,,hite,Femal,-18395.181779383198,nan,60.0,<=50K
34.0,,24.9736788322485,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,,0.0,632.302702862729,>50K
0.0,Privte,900.0,Widowd,Prof-specialy,Not-in-faily,Whie,Fmale,-74145.21637326198,0.0,nan,<=50K
,,1905.6268799533868,,Tech-support,Not-in-family,White,,3425.198793263345,0.0,560.0,<=50K
136.00797564465216,,9.0,Never-mrried,Execmanagerial,,Blck,emale,0.0,0.0,55.0,<=50K
44.24917023877788,Self-emp-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,,400.0,>50K
,Private,1400.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,,50.0,>50K
,Private,,Married-civ-spouse,Prof-specialty,Own-child,,Male,,,,>50K
410.0,?,,Married-civ-spouse,?,Husband,,Male,-5040.405100645542,0.0,120.0,>50K
73.4754108195682,Private,8.0,Married-civ-spouse,Prof-specialty,Husband,,Male,24482.21720150189,0.0,,<=50K
4.261566957689098,,1021.5927035000602,Never-married,Exec-managerial,,White,Male,0.0,-447.41281459656005,2.0,<=50K
145.97718877301276,elf-emp-inc,10.0,Wiowed,Adm-clercal,Other-rlative,Oher,Mle,0.0,0.0,40.0,<=50K
174.1199377596036,,13.0,Nevermarried,Prof-secialty,Unmaried,Whit,Mal,nan,0.0,-24.897162721641863,<=50K
42.0,Self-emp-inc,36.71451524677991,Widowed,,,White,Male,,1648.0,16.26873073185203,>50K
,Private,,Married-civ-spouse,,Husband,White,,10444.350444410984,0.0,15.0,>50K
108.73705094636638,Self-ep-inc,1074.5614093986574,,Adm-clerica,No-in-family,Othr,Mal,0.0,0.0,210.0,<=50K
0.0,Self-mp-inc,nan,Married-civspouse,,Husbad,Othe,Mle,0.0,0.0,50.0,>50K
64.0,Self-emp-inc,1.9653660540635745,,,Not-in-family,,,0.0,30.11536065940805,35.0,<=50K
530.0,Private,900.0,Married-civ-spouse,,Other-relative,Amer-Indian-Eskimo,Female,0.0,,40.0,<=50K
53.330642499553896,Self-emp-inc,13.0,Separated,Prof-specialty,,White,,69809.88788170915,,43.77682638396078,<=50K
44.0,,1400.0,Separated,Prof-specialty,Own-child,White,Female,,2174.0,45.0,<=50K
422.2197887453939,,,Widowed,Prof-specialty,Not-in-family,,,,403.5988897571949,36.01189376057837,<=50K
40.53106083162424,Private,,,Armed-Forces,Not-in-family,,Male,3023206.1569221397,,,<=50K
30.0,,10.0,Married-civ-spouse,,Husband,White,Male,0.0,1977000.0,51.317477203857855,>50K
0.0,,11.0,Mrried-civ-spouse,Exe-managerial,Huband,,Mae,0.0,nan,400.0,>50K
,Private,,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,,,>50K
270.0,Federal-gov,,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,>50K
,,11.0,Married-civ-spouse,,Own-child,Other,,0.0,0.0,40.0,>50K
135.6411488091758,,nan,,Prof-specilty,Husbad,ther,emale,nan,0.0,50.15565126665546,>50K
,Private,10.0,Divorced,,Unmarried,Black,Female,0.0,,41.0,<=50K
162.42575643109845,Privae,12.0,Maried-civ-spouse,Caft-repair,usband,hite,Mle,nan,0.0,50.0,>50K
,Self-emp-inc,,Never-married,Adm-clerical,,,,-34260997.614544936,,460.9676829672305,<=50K
53.0,Private,,Never-married,Adm-clerical,Other-relative,White,Female,0.0,-1530.017924512127,248.34944976911282,<=50K
0.0,,nan,Maried-civ-spouse,Transpor-moving,usband,Whit,,4834.020175514761,0.0,40.0,>50K
0.0,tate-gov,9.0,Married-spouse-abset,Faming-fishing,Notin-family,,ale,0.0,0.0,72.0,<=50K
0.0,Selfemp-inc,4.0,Widowe,Exec-mnagerial,Unmaried,lack,Feale,99999000.0,nan,40.0,>50K
429.7512097508546,?,24.42389574275093,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,1890.3309720931845,,>50K
14.9286272490479,State-gov,,,Transport-moving,Husband,White,Male,23021935.414461438,0.0,,>50K
33.0,Private,900.0,Separated,Other-service,Unmarried,Other,Female,-49989.75728013839,0.0,,<=50K
33.0,Local-gov,9.0,Widowed,Armed-Forces,Not-in-family,White,Female,,,,<=50K
187.42000367943984,Priate,1300.0,Marred-civ-spouse,Adm-clerial,Nt-in-family,Whit,Femal,0.0,nan,nan,<=50K
51.0,Private,1400.0,Married-civ-spouse,?,Own-child,Asian-Pac-Islander,Male,,,500.0,<=50K
0.0,Self-emp-no-inc,9.0,,Profspecialty,,,Mal,46722.77198794342,0.0,51.08946943195663,>50K
14.006331746282704,,14.0,Married-civ-spouse,Prof-specialty,,White,Male,,-110.6086342180279,,>50K
51.0,Private,6.0,Married-civ-spouse,Protective-serv,Own-child,,Male,,0.0,40.0,>50K
230.0,Self-emp-inc,900.0,Married-civ-spouse,Transport-moving,Husband,,Male,77980.04338865314,0.0,450.0,>50K
,Pivate,10.0,Mrried-civ-spouse,Craft-repir,,,Mle,0.0,0.0,40.0,<=50K
472.7885592128142,,10.0,Widowed,,Unmarried,,Female,0.0,,47.61709111127435,<=50K
50.24631461162852,Slf-emp-inc,,Never-marred,Tech-supprt,nmarried,Othe,Feale,27828.0,-974826.1883423064,55.0,>50K
0.0,Loal-gov,nan,Maried-civ-spouse,Prf-specialty,Huband,,Femae,nan,0.0,nan,>50K
134.94491410723398,Privat,900.0,,Prof-specialt,,hite,,0.0,0.0,87.25178407642922,<=50K
,Private,,,Adm-clerical,Not-in-family,White,Male,7978.0,0.0,44.0,<=50K
,Self-emp-inc,11.20730930341332,Married-civ-spouse,Exec-managerial,Husband,White,Female,7688000.0,0.0,40.0,>50K
,?,,,Protective-serv,,Other,Male,0.0,0.0,,<=50K
,Private,,Married-civ-spouse,Exec-managerial,Wife,,,0.0,,,>50K
,,14.0,Married-civ-spouse,Tech-support,Own-child,,Male,-31176.5602720302,0.0,40.0,>50K
0.0,rivate,17.104573901557213,Marrie-civ-spouse,,,Othr,Fmale,nan,0.0,nan,>50K
510.1685443115909,Private,9.0,,Protective-serv,Own-child,,Male,0.0,,,>50K
0.0,,1200.0,Married-cv-spouse,,Hsband,,ale,nan,0.0,27.0,>50K
45.0,Federal-gov,13.0,,Tech-support,,White,,0.0,0.0,,>50K
,,1500.0,Never-married,,,White,Male,0.0,0.0,98.96247375611631,<=50K
,,,,Tech-support,,White,,0.0,0.0,,<=50K
55.0,Privae,9.0,Wdowed,,Oher-relative,Wite,,,,-0.19101537472816688,<=50K
42.0,Private,,Divorced,Adm-clerical,Unmarried,White,,0.0,0.0,913.7886053771231,<=50K
25.452202702422575,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,-31985.32759902186,0.0,500.0,>50K
34.0,Private,,Married-civ-spouse,Transport-moving,Own-child,,Male,0.0,0.0,,<=50K
45.040454732045944,Self-empinc,,,Machine-op-inpct,,Oter,Femle,0.0,,40.0,>50K
460.0,Private,,,Exec-managerial,Not-in-family,White,Male,,0.0,45.0,<=50K
0.0,Prvate,400.0,Married-iv-spouse,,Huband,Oter,Femle,nan,nan,30.0,>50K
,Feeral-gov,1400.0,Married-civ-pouse,Prof-specilty,Wfe,,Femae,-54269.00203337048,0.0,,>50K
380.0,Federal-gov,15.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,99999000.0,0.0,57.0,>50K
24.0,Private,13.0,Married-civ-spouse,,Other-relative,White,,8614.0,0.0,40.0,<=50K
123.51767113256264,Priate,9.0,Never-marrie,,Nt-in-family,Wite,Mae,-43650028.70271998,nan,40.0,<=50K
77.0,Federal-gov,9.0,Married-civ-spouse,Sales,,White,,,1719000.0,,<=50K
0.0,,400.0,,,Other-relatve,Blak,Fmale,-24198.678162195225,0.0,nan,<=50K
,Private,-10.359041191469604,Married-civ-spouse,Craft-repair,Wife,White,Female,,,8.0,>50K
195.71587300415354,Prvate,21.350847430422746,Dvorced,,,Whte,ale,nan,0.0,40.0,<=50K
,,14.0,,,Not-in-family,White,Male,0.0,-876.9092918328236,,>50K
31.0,Private,,Separated,,Not-in-family,Other,,0.0,-1916572.026440064,599.757205117834,<=50K
893.2882747095908,Private,9.0,Married-civ-spouse,Craft-repair,Own-child,,Female,,0.0,,>50K
,Self-emp-inc,,,Transport-moving,Not-in-family,Black,,,,,<=50K
22.0,,10.0,Never-married,Adm-clerical,,White,Female,,0.0,20.0,<=50K
370.0,State-gov,1500.0,Married-civ-spouse,Craft-repair,Wife,,Female,,0.0,49.3175901954842,>50K
34.0,,1300.0,,Prof-specialty,Not-in-family,White,,0.0,0.0,40.0,>50K
,Self-emp-not-inc,11.063890363756595,,Prof-specialty,,White,Male,0.0,-887.611645785202,50.0,>50K
0.0,Self-emp-no-inc,-1441.9575988283755,,Adm-lerical,,,Mae,0.0,0.0,40.0,>50K
41.0,,900.0,,Other-service,Not-in-family,,Male,,,60.0,>50K
540.0,?,13.0,Never-maried,Prof-pecialty,ot-in-family,Othr,,,0.0,45.0,<=50K
132.12266761449123,Local-go,11.0,Never-marred,,Unmarrie,Whie,,0.0,0.0,75.23652420413114,<=50K
39.0,Self-emp-not-inc,13.0,Married-civ-spouse,,Husband,Other,,7298000.0,-1054.6154985514313,35.0,<=50K
136.44785800677442,Sef-emp-inc,nan,Widowd,Prof-specalty,No-in-family,Oter,Femal,10520.0,nan,nan,>50K
36.0,State-gov,9.0,Married-civ-spouse,?,Husband,White,,35400526.75588932,0.0,40.0,>50K
,Self-emp-not-inc,,Married-civ-spouse,Farming-fishing,Husband,,Female,0.0,,-0.860466514412451,>50K
37.0,Private,4.0,Widowed,Other-service,Other-relative,,Female,15168.04278390853,0.0,33.0,<=50K
22.0,Self-emp-inc,1000.0,,Prof-specialty,Own-child,Other,,0.0,,400.0,<=50K
50.0,Federal-gov,13.0,,Prof-specialty,Husband,Other,Male,0.0,0.0,400.0,>50K
0.0,,nan,,Proective-serv,Umarried,ther,Femle,0.0,nan,nan,<=50K
133.32014108233608,Privte,nan,Separate,Exec-manageril,Othe-relative,Blck,Fmale,nan,0.0,4.0,<=50K
124.52697640981596,Sel-emp-inc,9.0,,Exec-manageria,Husand,Oter,ale,0.0,-226.80650844333942,300.0,>50K
0.0,rivate,nan,Never-maried,Armd-Forces,Husand,Wite,Mal,-89.74894371091155,0.0,45.0,<=50K
0.0,Self-emp-nc,nan,Married-civ-spose,Pri-house-serv,Huband,hite,emale,7298000.0,1277.0877228257891,50.0,>50K
42.0,Private,11.0,Never-married,Transport-moving,,Other,,,,,<=50K
169.35124637675563,rivate,1000.0,,Handlers-cleaner,Othe-relative,,Feale,27196.614098030557,0.0,20.0,<=50K
360.0,Private,13.0,Married-civ-spouse,,Husband,White,,0.0,0.0,,<=50K
,Private,300.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,,0.0,40.972301257239174,<=50K
,,9.0,Married-civ-spouse,Armed-Forces,Husband,Other,Male,94711.59960560045,0.0,500.0,<=50K
,,1000.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,,1402.4358227754647,<=50K
44.0,Private,,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Male,,0.0,40.0,<=50K
40.0,Private,-8.920872509129715,Married-civ-spouse,Adm-clerical,Wife,White,Male,0.0,,240.92564017365055,>50K
,Privte,,Married-iv-spouse,Transpor-moving,Husbnd,,ale,0.0,0.0,37.0,>50K
34.0,,9.0,Married-civ-spouse,,Own-child,White,,0.0,0.0,45.0,>50K
0.0,,10.0,Marrid-civ-spouse,,,Whie,Femae,nan,0.0,66.29581844124773,>50K
184.1997547678092,,nan,,,Oter-relative,Blck,,-38355.25023733476,0.0,nan,<=50K
137.1571295775149,,14.0,Mrried-civ-spouse,,Husbnd,Amer-Idian-Eskimo,Femae,-26523.26821542348,nan,350.0,>50K
24.0,,3.689385174973495,Married-ci-spouse,ales,Ow-child,,Feale,0.0,,701.421332639529,<=50K
0.0,Prvate,9.0,,Craft-repar,Husand,Wite,,nan,1303.499010995346,nan,>50K
24.0,Self-emp-inc,9.0,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0.0,,,<=50K
685.2239602298038,,1000.0,,,,Other,Male,7688000.0,0.0,40.0,>50K
,Private,10.0,Widowed,,Unmarried,White,Female,0.0,,40.0,>50K
,Self-emp-inc,25.736674608115052,Separated,,Not-in-family,Black,Female,0.0,,105.27225463914752,<=50K
150.66797065558222,rivate,nan,Marriedciv-spouse,Protectie-serv,Huband,Wite,Mal,1675.4116275302545,0.0,nan,<=50K
,Self-emp-inc,9.0,,Craft-repair,Other-relative,White,,0.0,0.0,,<=50K
116.58403803178655,Self-em-inc,7.0,,,Not-n-family,lack,Femal,0.0,0.0,nan,<=50K
,Self-emp-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,,40.0,>50K
,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,,Other,Female,14084.0,0.0,,>50K
,,,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0.0,,,<=50K
,Private,13.0,Separated,,Own-child,White,Female,,,,<=50K
108.15744813051236,Privte,1400.0,Married-civ-spuse,ales,Huband,ther,Mle,51113840.80892826,0.0,40.0,>50K
,Private,9.0,,Machine-op-inspct,Own-child,White,,0.0,0.0,,<=50K
,Local-gov,1400.0,Married-civ-spouse,Prof-specialty,,Other,Male,0.0,0.0,360.0,>50K
,Private,10.0,,Craft-repair,Husband,,Female,,983.3876045330181,,<=50K
24.0,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,600.0,>50K
35.0,Private,,Divorced,Sales,Unmarried,White,Female,7688.0,0.0,617.5599254173137,<=50K
330.0,Private,9.0,Married-civ-spouse,,,White,Male,0.0,,600.0,>50K
43.0,Private,,,Transport-moving,,White,,,0.0,,>50K
,State-gov,11.0,Separated,Adm-clerical,Unmarried,Other,Female,0.0,0.0,40.0,<=50K
0.0,,9.0,Never-maried,Machie-op-inspct,Unarried,,Mle,nan,nan,72.0,<=50K
,Private,9.0,Married-civ-spouse,,Husband,,Male,8587.677514979996,,332.7645960438374,<=50K
54.0,Pivate,9.0,,,Husban,,,-37237096.03621603,,60.0,>50K
108.76570599837217,Self-em-inc,nan,,Admclerical,Umarried,Whte,Fmale,99999.0,0.0,40.0,<=50K
168.88425252085318,Priate,7.147417093130583,Married-ci-spouse,Execmanagerial,Hsband,,ale,nan,-912.8220363113672,nan,>50K
18.0,Private,,Separated,Other-service,Own-child,Amer-Indian-Eskimo,,,0.0,40.0,<=50K
37.0,Self-emp-inc,,Married-civ-spouse,,Wife,White,,-16682.779611301507,,32.2516696084377,<=50K
,Slf-emp-inc,9.0,Married-spuse-absent,Adm-clerica,Ow-child,Whit,Femal,0.0,,,<=50K
37.0,Private,1100.0,Never-married,Prof-specialty,Not-in-family,,Female,-16919.859598099647,,15.0,>50K
22.0,Self-emp-inc,,,Transport-moving,,White,Male,,0.0,,>50K
0.0,,10.0,Widowe,Othr-service,,Wite,,nan,nan,40.0,<=50K
,Private,,,Sales,Wife,,Female,15024.0,0.0,10.0,>50K
0.0,,6.0,ivorced,Machine-op-inpct,,,Femae,0.0,6.758753245213807,75.33442301194782,<=50K
188.8676189321846,,10.0,Widowe,,,,Fmale,nan,0.0,65.0,>50K
43.0,Private,,Divorced,,Not-in-family,,Female,0.0,0.0,25.30080966455295,>50K
45.0,Self-emp-inc,,Married-civ-spouse,Exec-managerial,Own-child,White,,,-246.51945501600014,,>50K
,,1300.0,Divorced,,Wife,Asian-Pac-Islander,Male,,,,>50K
,Self-emp-not-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,Female,,0.0,760.0,>50K
55.0,Private,14.0,Married-civ-spouse,,,Other,Female,,318.8290692534501,,>50K
0.0,Privat,nan,Nevermarried,Exec-mnagerial,Own-hild,Othe,Mae,nan,nan,nan,<=50K
0.0,Privat,nan,Married-civ-spuse,Prof-specialt,Huband,hite,ale,0.0,246.42738054832967,43.0,>50K
,Local-gv,19.68558916627658,Never-maried,Prof-spcialty,Nt-in-family,hite,Femae,31936.888217135136,-1263.1019597358497,,<=50K
,Private,7.0,Never-married,Prof-specialty,Not-in-family,Other,Male,,0.0,38.0,>50K
39.011211364643195,Private,,Separated,Other-service,Own-child,Other,Male,28197.999780600487,,38.0,<=50K
40.0,Private,,Divorced,?,Not-in-family,Black,Male,,,92.26925519495964,<=50K
41.0,,10.0,Nevermarried,Sles,,Whte,Femal,,0.0,-1.4908064436270596,<=50K
,,1124.9937643435146,Married-civ-spouse,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,>50K
0.0,Pivate,nan,,,,,Mle,nan,701.2416680237789,40.0,<=50K
,Self-emp-inc,,Never-married,Armed-Forces,Own-child,White,Female,,0.0,20.0,<=50K
0.0,Prvate,6.0,,Handlrs-cleaners,,Wite,,nan,nan,53.74514541266454,<=50K
43.0,,10.0,Married-civ-spouse,Transport-moving,Own-child,White,Female,0.0,0.0,700.0,>50K
180.33683961189774,,9.0,,Craf-repair,Umarried,hite,Mal,85089796.32271849,2174.0,346.011415782389,>50K
,Self-emp-inc,,Separated,Adm-clerical,Wife,White,Male,0.0,0.0,,<=50K
44.0,Private,,Separated,Craft-repair,Unmarried,,,,0.0,20.0,>50K
,Self-emp-inc,9.0,Divorced,?,,White,Female,0.0,0.0,12.0,<=50K
0.0,Federal-ov,0.4969224582851606,Married-iv-spouse,,Huband,Aian-Pac-Islander,Mle,nan,0.0,-31.796207168704385,>50K
148.6936712516981,Pivate,nan,Married-iv-spouse,,usband,Othe,Mle,0.0,nan,nan,<=50K
168.9413523313999,Privat,9.0,arried-civ-spouse,Machin-op-inspct,Own-hild,Oher,Mle,nan,0.0,40.0,<=50K
167.82167342869116,,nan,ivorced,,ot-in-family,,,nan,0.0,nan,<=50K
24.0,Private,900.0,,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,0.0,1503.5224388521071,737.9472174825061,<=50K
188.94237582846924,,12.0,Marriedciv-spouse,Machine-op-inspc,Ow-child,Blak,Femae,0.0,-885.7832202780844,50.0,<=50K
,Private,10.0,Divorced,,Unmarried,White,Male,,0.0,,<=50K
112.31319569598344,,5.777780063631138,Separated,,Not-in-family,Other,,,0.0,40.0,<=50K
,Private,10.556981434372377,Separated,Other-service,Not-in-family,White,Female,0.0,,60.0,>50K
154.9519574736172,,10.0,Mrried-civ-spouse,Machine-op-inspt,Husbnd,Amer-Indian-Eskio,,nan,0.0,40.0,<=50K
,,,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,,<=50K
,,16.85230936579304,Married-civ-spouse,Craft-repair,Husband,White,Male,,,57.18559039680221,<=50K
,Private,12.0,Widowed,Sales,Unmarried,Other,,0.0,1934.577730350799,40.0,<=50K
400.0,Self-emp-not-inc,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,,500.0,>50K
430.0,Self-emp-inc,,Separated,,Not-in-family,Other,Male,,1564.0,,<=50K
,State-gov,,Married-spouse-absent,Craft-repair,Unmarried,,Male,6849.0,0.0,40.0,<=50K
284.6249413687287,Self-emp-inc,1000.0,Married-civ-spouse,Protective-serv,Own-child,White,Male,0.0,,16.0,>50K
0.0,,nan,,Machine-op-inpct,Husbnd,Othr,,0.0,0.0,32.51268109020088,<=50K
182.83188402095766,?,14.0,Divorced,Other-service,Unmarried,White,Female,-30129939.75122461,,49.474486222362536,<=50K
,Self-emp-not-inc,17.61230917338738,Widowed,Prof-specialty,Other-relative,Other,Male,6999.809999181888,2415.0,,>50K
32.0,Self-emp-inc,,Married-civ-spouse,Prof-specialty,Husband,,Male,-9044.93225467858,,40.0,>50K
0.0,,nan,Never-marrie,Other-servie,Not-in-amily,,Mae,nan,0.0,400.0,<=50K
28.0,,10.0,Separated,,Unmarried,White,Female,-2058877.337107514,0.0,,<=50K
615.2389593998702,,,Married-civ-spouse,Adm-clerical,Husband,Other,Male,-100949.49740288794,0.0,40.0,>50K
,Private,19.99594168576465,Never-married,Craft-repair,Unmarried,Other,,,-1716346.8438838061,40.0,<=50K
49.0,Private,900.0,Separated,,Own-child,,,0.0,,35.0,<=50K
54.214746703738896,?,,Widowed,?,Not-in-family,,Male,0.0,0.0,50.0,<=50K
141.32702322461634,Priate,900.0,,Tech-spport,wn-child,,Femae,0.0,0.0,nan,<=50K
,,,Married-civ-spouse,Sales,Own-child,Other,Male,0.0,,53.26447891679707,>50K
,Private,36.23484856876085,Separated,Exec-managerial,Unmarried,Other,,,0.0,518.2390176254495,>50K
195.03886236886183,Priate,10.0,Marred-civ-spouse,Techsupport,Husbad,hite,Fmale,0.0,0.0,40.0,>50K
146.11486727537164,Selfemp-inc,nan,,,Husand,Othr,Mae,-20682279.78086704,-2273.7353622524934,400.0,<=50K
26.0,Private,9.0,Married-civ-spouse,,Own-child,,Female,,,48.0,>50K
,Self-emp-not-inc,10.0,,Prof-specialty,Wife,Other,,0.0,0.0,38.0,<=50K
180.77346886574006,,14.0,,na,Own-chid,hite,,0.0,nan,40.0,>50K
40.0,Private,23.281086722439998,Never-married,Other-service,Not-in-family,White,,0.0,0.0,,<=50K
,Self-em-inc,,Seprated,Handlers-cleners,,Oher,ale,,0.0,50.0,<=50K
45.0,Self-emp-inc,13.0,Married-civ-spouse,,,Other,Male,,0.0,,<=50K
0.0,Prvate,9.0,Married-iv-spouse,andlers-cleaners,Huband,Whit,Mle,0.0,nan,346.39482875715987,>50K
,Self-emp-not-inc,1000.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,-35761.688874888816,-2095.7294190923712,20.0,>50K
34.0,Private,1300.0,Married-civ-spouse,Exec-managerial,Unmarried,,,-68410260.68800397,510.16687128203216,75.0,>50K
61.0,Private,13.0,,Craft-repair,Unmarried,,Female,0.0,498.03203148933153,500.0,<=50K
60.0,Private,,,,Husband,Other,Male,0.0,1902000.0,,>50K
43.0,,,Married-civ-spouse,Tech-support,Husband,White,,0.0,1589.139220796342,450.0,>50K
